EQUIP_ID,YEAR,MAKE,MODEL,DESCRIPTION,DEPT,SALE_PRICE,SALE_DATE,SOLD_BY
83339,2008,FORD,F150,PICKUP,DPR,6150.00,10/12/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
79932,2007,DODGE,CHARGER,PATROL CAR - TRAFFIC,SPD,4500.00,01/07/2016 12:00:01 AM,OTHER SURPLUS METHOD
79110,2007,DODGE,CHARGER,PATROL CAR - DUI,SPD,4800.15,04/06/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
61047,2006,DODGE,MAGNUM,FULLSIZE STATION WAGON,SPD,2575.02,10/23/2014 12:00:01 AM,MURPHYS AUCTION
65652,2006,CASE,590M,BACKHOE LOADER - 15200 LB - BREAKER,SDOT,25850.00,10/11/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
45650,2004,CASE,590M,BACKHOE LOADER - 19500 LB - BREAKER,SDOT,25825.00,04/17/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
68180,2006,JOHN DEERE,4320,TRACTOR - MOWER-LOADER-BLOWER,DPR,21700.00,03/03/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
88068,2008,TORO,4000,MOWER - 11` ROTARY,DPR,16156.00,10/21/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
68177,2006,KUBOTA,L39-TL,TRACTOR - LOADER - 4X4,DPR,15100.00,03/03/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
68129,2006,KUBOTA,L5030-HSTC,TRACTOR - LOADER,DPR,20600.00,03/03/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
23623,2002,FORD,F450,PICKUP - FLATBED - CLASS 4,SDOT,5801.00,08/13/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
23662,2002,FORD,F450,PICKUP - FLATBED - WELDER - CLASS 4,SDOT,18000.00,10/23/2014 12:00:01 AM,MURPHYS AUCTION
973655,1997,FORD,F450,PICKUP - AERIAL LIFT 32` - CLASS 4,CEN,16801.00,03/12/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
78293,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,1775.00,06/29/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
78289,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,2604.00,03/01/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
78285,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,3645.00,04/06/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
58274,2005,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,2800.00,02/22/2016 12:00:01 AM,MURPHYS AUCTION
98243,2009,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,3800.00,06/29/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
90482,2009,TOYOTA,CAMRY,MIDSIZE SEDAN - HYBRID,SPD,5400.00,03/03/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
34578,2003,CHEVROLET,ASTRO,CARGO MINIVAN,SPU,5800.00,11/08/2013 12:00:01 AM,MURPHYS AUCTION
23930,2002,CHEVROLET,ASTRO,PASSENGER MINIVAN,SPL,5200.00,11/08/2013 12:00:01 AM,MURPHYS AUCTION
03921,2000,CHEVROLET,ASTRO,PASSENGER MINIVAN,DPR,5300.00,05/21/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
13163,2001,CHEVROLET,ASTRO,CARGO MINIVAN,DPR,4725.00,10/23/2014 12:00:01 AM,MURPHYS AUCTION
03207,2000,CHEVROLET,ASTRO,CARGO MINIVAN,DOIT,4948.00,03/28/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
23556,2002,CHEVROLET,BLAZER,MIDSIZE SUV - 4X4,SDOT,5655.55,07/03/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
33752,2003,CHEVROLET,BLAZER,SUV MIDSIZE 4X4,SFD,5000.00,10/23/2014 12:00:01 AM,MURPHYS AUCTION
3510,1988,FORD,CARGO,CARGO VAN,DPR,1250.00,10/23/2014 12:00:01 AM,MURPHYS AUCTION
23328,2002,CHEVROLET,EXPRESS,CARGO VAN - ELECTRICIAN,DPR,3200.00,02/22/2016 12:00:01 AM,MURPHYS AUCTION
54534,2005,CHEVROLET,EXPRESS,VAN CARGO,SPU,13000.00,02/01/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
53036,2005,CHEVROLET,EXPRESS,PASSENGER VAN,DPR,7500.00,11/01/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
23309,2002,CHEVROLET,EXPRESS,PASSENGER VAN,DPR,7900.00,03/28/2013 12:00:01 AM,MURPHYS AUCTION
15124,2001,CHEVROLET,EXPRESS,CARGO VAN - PARKING METER COLLECTIONS,FAS,3300.00,10/29/2015 12:00:01 AM,MURPHYS AUCTION
13335,2001,CHEVROLET,EXPRESS,CARGO VAN,SPU,6100.00,08/12/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
03044,2000,CHEVROLET,G3500,CARGO VAN - HVAC,FAS,5555.00,11/19/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
03885,2000,CHEVROLET,G3500,CARGO VAN,DPR,1300.00,08/09/2013 12:00:01 AM,MURPHYS AUCTION
41718,2004,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,3200.00,03/13/2017 12:00:01 AM,MURPHYS AUCTION
80479,2008,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,3550.00,06/06/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
80476,2008,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,3250.00,03/13/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
P140753,1994,UNKNOWN,TRAILER,TRAILER - 525 GAL WATER TANK,DPR,4550.00,02/25/2015 12:00:01 AM,MURPHYS AUCTION
80399,1998,MODEC,TRAILER,TRAILER - DECONTAMINATION,SFD,5200.00,04/13/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
21577,2002,DODGE,NEON,SUBCOMPACT SEDAN,SDOT,3555.41,02/05/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
01035,2000,PLYMOUTH,NEON,SUBCOMPACT SEDAN TRAINING,SPD,125.01,03/13/2017 12:00:01 AM,MURPHYS AUCTION
13409,2001,DODGE,RAM QUAD CAB,PICKUP,DPR,3200.00,02/14/2013 12:00:01 AM,MURPHYS AUCTION
33425,2003,FORD,CLUB WAGON,PASSENGER VAN,DPR,6957.00,11/06/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
33404,2003,FORD,CLUB WAGON,PASSENGER VAN,DPR,11500.00,10/23/2014 12:00:01 AM,MURPHYS AUCTION
31493,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,2073.00,07/27/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
31492,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,2400.00,06/29/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
31497,2010,FORD,CROWN VICTORIA,PATROL CAR - DUI,SPD,575.00,08/13/2015 12:00:01 AM,MURPHYS AUCTION
89178,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,2125.00,10/29/2015 12:00:01 AM,MURPHYS AUCTION
99241,2009,FORD,CROWN VICTORIA,PATROL CAR,SPD,300.00,01/08/2015 12:00:01 AM,MURPHYS AUCTION
99238,2009,FORD,CROWN VICTORIA,PATROL CAR,SPD,1999.00,10/29/2015 12:00:01 AM,MURPHYS AUCTION
99226,2009,FORD,CROWN VICTORIA,PATROL CAR,SPD,1450.00,06/24/2015 12:00:01 AM,MURPHYS AUCTION
99221,2009,FORD,CROWN VICTORIA,PATROL CAR,SPD,1300.00,01/08/2015 12:00:01 AM,MURPHYS AUCTION
99209,2009,FORD,CROWN VICTORIA,PATROL CAR - K9,SPD,3050.00,06/22/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
99249,2009,FORD,CROWN VICTORIA,PATROL CAR - DUI,SPD,1800.00,05/24/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
99208,2009,FORD,CROWN VICTORIA,PATROL CAR - K9,SPD,2600.00,04/06/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
59837,2005,FORD,CROWN VICTORIA,PATROL CAR,SPD,800.00,11/08/2013 12:00:01 AM,MURPHYS AUCTION
59854,2005,FORD,CROWN VICTORIA,SEDAN FULLSIZE,SPD,1522.00,03/13/2017 12:00:01 AM,MURPHYS AUCTION
59805,2005,FORD,CROWN VICTORIA,PATROL CAR,SPD,2400.00,05/17/2013 12:00:01 AM,MURPHYS AUCTION
89127,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,2050.00,06/17/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
89149,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,1600.77,07/08/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
89140,2008,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,3050.00,03/03/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
79928,2007,FORD,CROWN VICTORIA,PATROL CAR - K9,SPD,1225.00,07/22/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
79974,2007,FORD,CROWN VICTORIA,PATROL CAR,SPD,1550.00,02/25/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
79971,2007,FORD,CROWN VICTORIA,PATROL CAR,SPD,2050.00,04/29/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
51765,2005,FORD,CROWN VICTORIA,SEDAN - FULL SIZE,SFD,6700.00,10/12/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
59843,2005,FORD,CROWN VICTORIA,PATROL CAR TRAINING,SPD,2605.00,03/28/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
79920,2007,FORD,CROWN VICTORIA,PATROL CAR,SPD,2750.00,12/20/2013 12:00:01 AM,MURPHYS AUCTION
69893,2006,FORD,CROWN VICTORIA,PATROL CAR,SPD,1875.00,09/30/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
69891,2006,FORD,CROWN VICTORIA,PATROL CAR TRAINING,SPD,2051.00,09/24/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
31484,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,1850.00,03/13/2017 12:00:01 AM,MURPHYS AUCTION
31472,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,510.00,06/25/2014 12:00:01 AM,MURPHYS AUCTION
89164,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,550.00,06/25/2014 12:00:01 AM,MURPHYS AUCTION
89189,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,1100.00,01/08/2015 12:00:01 AM,MURPHYS AUCTION
89176,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,2620.00,12/03/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
89172,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,400.00,01/08/2015 12:00:01 AM,MURPHYS AUCTION
79991,2007,FORD,CROWN VICTORIA,PATROL CAR ACTIVE SPARE RESERVE,SPD,1900.00,07/29/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
89166,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,1508.00,05/20/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
31582,2011,FORD,CROWN VICTORIA,PATROL CAR,SPD,1925.00,03/13/2017 12:00:01 AM,MURPHYS AUCTION
65320,2006,FORD,E450,MEDIC AID VAN - 1ST REMOUNT,SFD,4100.00,02/25/2015 12:00:01 AM,MURPHYS AUCTION
65322,2006,FORD,E450,MEDIC AID VAN - NEW BODY,SFD,4155.00,07/22/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
63955,2006,FORD,F250,PICKUP - CREW CAB,DPR,9449.99,04/22/2015 12:00:01 AM,MURPHYS AUCTION
82468,2001,FORD,F250,PICKUP,DPR,3750.00,02/14/2013 12:00:01 AM,MURPHYS AUCTION
53900,2005,FORD,F250,PICKUP,DPR,14410.00,10/20/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
33705,2003,FORD,F250,PICKUP,DPR,4800.00,07/22/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
53042,2005,FORD,F250,PICKUP,FAS,9001.00,04/22/2015 12:00:01 AM,MURPHYS AUCTION
43634,2004,FORD,F250,PICKUP,DPR,4650.00,08/26/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
13962,2001,FORD,F250,PICKUP,DPR,3700.00,03/28/2013 12:00:01 AM,MURPHYS AUCTION
13358,2001,FORD,F250,PICKUP - DUMP BODY,DPR,7499.99,04/21/2014 12:00:01 AM,MURPHYS AUCTION
43923,2004,FORD,F250,PICKUP,DPR,3400.00,08/13/2015 12:00:01 AM,MURPHYS AUCTION
44636,2004,FORD,F350,PICKUP - CREW CAB - 4X4,SPU,16300.00,06/22/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
32908,2003,FORD,F350,PICKUP,SPD,6900.00,01/14/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
63933,2006,FORD,F350,PICKUP - SERVICE BODY,DPR,15100.00,10/25/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
64559,2006,FORD,F350,PICKUP,SPU,4000.00,06/23/2017 12:00:01 AM,MURPHYS AUCTION
13345,2001,FORD,F350,PICKUP - SERVICE BODY,DPR,4050.00,10/14/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
44605,2004,FORD,F350,PICKUP - CREW CAB - 4X4,SPU,10400.00,04/29/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
33977,2003,FORD,F350,PICKUP - CREW CAB,DPR,7650.00,12/24/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
33652,2003,FORD,F350,PICKUP - FLATBED - CRANE,SPU,7600.00,06/24/2015 12:00:01 AM,MURPHYS AUCTION
73616,2007,FORD,F350,PICKUP PLOW 4X4,SDOT,14000.00,10/29/2015 12:00:01 AM,MURPHYS AUCTION
43851,2004,FORD,F350,PICKUP - CREW CAB,DPR,8588.00,06/29/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
51007,2005,FORD,FOCUS,SUBCOMPACT SEDAN,DPR,4577.77,02/01/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
51618,2005,FORD,FOCUS,SUBCOMPACT SEDAN,SDOT,4550.00,03/31/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
63400,2006,FORD,RANGER,COMPACT PICKUP,DPR,4550.00,03/03/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
965693,1996,FREIGHTLINER,FL70,TRUCK - AERIAL LIFT PLATFORM - CLASS 8,SDOT,6500.00,09/24/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
965690,1996,FREIGHTLINER,FL70,TRUCK - AERIAL LIFT PLATFORM - CLASS 8,SDOT,6900.00,03/30/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
13148,2001,GMC,SAFARI,PASSENGER MINIVAN,SPD,8450.00,11/04/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
23805,2002,GMC,SONOMA,COMPACT PICKUP,DPR,2505.00,02/26/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
23551,2002,GMC,SONOMA,COMPACT PICKUP,SDOT,5600.00,10/23/2014 12:00:01 AM,MURPHYS AUCTION
53771,2005,CHEVROLET,SUBURBAN K1500,SUV FULLSIZE - 4X4,SFD,6300.00,08/12/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
63773,2006,CHEVROLET,SUBURBAN K1500,SUV FULLSIZE - 4X4,SFD,6350.00,04/26/2016 12:00:01 AM,MURPHYS AUCTION
26415,2002,GMC,T8500,TRUCK - SERVICE BODY - CLASS 8,SPU,12600.00,02/05/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
45805,2004,GMC,WT5500,TRUCK - BOOK DELIVERY - CLASS 5,SPL,15100.00,08/12/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
97625,2009,HARLEY-DAVIDSON,FLHPI ROAD KING,POLICE MOTORCYCLE,SPD,6600.00,01/07/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
87620,2008,HARLEY-DAVIDSON,FLHPI ROAD KING,POLICE MOTORCYCLE,SPD,6308.00,06/17/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
87611,2008,HARLEY-DAVIDSON,FLHPI ROAD KING,POLICE MOTORCYCLE,SPD,4550.00,06/29/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
97630,2009,HARLEY-DAVIDSON,FLHPI ROAD KING,POLICE MOTORCYCLE,SPD,7300.00,06/03/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
87605,2008,HARLEY-DAVIDSON,FLHPI ROAD KING,POLICE MOTORCYCLE,SPD,5500.00,06/07/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
35974,2003,JOHN DEERE,260,SKID STEER LOADER 8000 LB,DPR,16535.00,08/24/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
15655,2001,LAYTON,H-500-B,TOW PAVER,SDOT,2555.00,07/08/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
24531,2002,FORD,4X4 RANGER,COMPACT PICKUP - 4X4,SPU,5100.00,03/12/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
25599,2002,PETERBILT,330,TRUCK - DUMP - SANDER - PLOW - CLASS 6,SDOT,36463.00,06/29/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
25691,2002,PETERBILT,330,TRUCK - AERIAL LIFT - CLASS 8,SDOT,45300.00,02/11/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
47127,2004,RAMMER,S25,BREAKER 500 LB,SDOT,2200.00,04/21/2014 12:00:01 AM,MURPHYS AUCTION
78081,2007,TORO,4000-D,MOWER - 11` ROTARY,DPR,14652.77,07/15/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
58029,2005,TORO,4000-D,MOWER - 11` ROTARY,DPR,8500.00,01/08/2015 12:00:01 AM,MURPHYS AUCTION
51311,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,8500.00,08/26/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
62905,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,5350.00,05/08/2017 12:00:01 AM,MURPHYS AUCTION
11863,2001,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,7605.00,03/21/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
31068,2003,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPD,5864.00,12/03/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
82453,2001,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,6000.00,12/20/2013 12:00:01 AM,MURPHYS AUCTION
52147,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDCI,8500.00,10/23/2014 12:00:01 AM,MURPHYS AUCTION
51169,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDCI,7000.00,11/06/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
W3838,2005,VERMEER,BC625A,CHIPPER,SPU,5250.00,11/08/2013 12:00:01 AM,MURPHYS AUCTION
45673,2004,AMERICAN TRUCK BODIES,TRIPLE AXLE PUP DUMP,TRAILER - PUP DUMP,SDOT,13122.00,02/03/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
45688,2004,AMERICAN TRUCK BODIES,TRIPLE AXLE PUP DUMP,TRAILER - PUP DUMP,SDOT,14550.00,02/03/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
93809,2009,JOHN DEERE,62LI XUV GATOR,UTILITY VEHICLE 4 WHEEL,DPR,8600.00,02/01/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
77231,2007,BRUSH BANDIT,250XP,CHIPPER - 12 IN,SDOT,18650.00,12/16/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
43443,2004,CHEVROLET,COLORADO,COMPACT PICKUP,DPR,3832.00,01/28/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
53767,2005,CHEVROLET,SUBURBAN K1500/K15906,SUV FULLSIZE - 4X4,SFD,6400.00,06/24/2015 12:00:01 AM,MURPHYS AUCTION
53777,2005,CHEVROLET,SUBURBAN K1500/K15906,SUV - FULL SIZE - 4WD,SFD,7300.00,03/24/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
53242,2005,JEEP,LIBERTY,COMPACT SUV,SPU,5219.00,09/30/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
53241,2005,JEEP,LIBERTY,COMPACT SUV,SPU,4250.00,09/23/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
51426,2005,JEEP,LIBERTY,COMPACT SUV,SPU,5125.00,10/07/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
58342,2005,JEEP,LIBERTY,COMPACT SUV,SPD,4000.00,03/23/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
47134,2004,GMC,W5500,TRUCK - FRONT LOADER DUMP - CLASS 5,CEN,38500.00,08/18/2016 12:00:01 AM,MURPHYS AUCTION
43971,2005,ELDORADO NATIONAL AEROTECH,420,AIRPORTER VAN - WHEELCHAIR LIFT,DPR,6877.00,02/16/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
47002,2004,KUBOTA,L4330HST-F,TRACTOR - LOADER - BACKHOE,CEN,11500.00,01/08/2015 12:00:01 AM,MURPHYS AUCTION
55620,2005,PETERBILT,335,TRUCK - POTHOLE PATCH - PLOW - CLASS 7,SDOT,16745.00,10/06/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
58179,2005,KUBOTA,L39 4X4,TRACTOR,DPR,20302.00,11/18/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
58036,2005,TORO,328-D 4WD,"MOWER - 72"" ROTARY",DPR,6506.00,12/16/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
58034,2005,TORO,328-D 4WD,"MOWER - 72"" ROTARY",DPR,4000.00,10/29/2015 12:00:01 AM,MURPHYS AUCTION
84671,2008,CHEVROLET,UPLANDER,CARGO MINIVAN,SPU,2075.00,06/24/2015 12:00:01 AM,MURPHYS AUCTION
79107,2007,DODGE,CHARGER,PATROL CAR - TRAFFIC,SPD,5100.00,07/15/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
79933,2007,DODGE,CHARGER,PATROL CAR - DUI,SPD,7900.00,12/20/2013 12:00:01 AM,MURPHYS AUCTION
68161,2006,JOHN DEERE,410G,BACKHOE LOADER - 18600 LB - BREAKER 4X4,SPU,29000.00,12/19/2014 12:00:01 AM,MURPHYS AUCTION
63546,2006,FORD,FREESTAR,MINIVAN CARGO,SPU,2985.00,06/29/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
89105,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SPD,4250.00,06/23/2017 12:00:01 AM,MURPHYS AUCTION
03680,2000,FORD,F450,PICKUP - FLATBED - CLASS 4,SDOT,5500.00,06/27/2013 12:00:01 AM,MURPHYS AUCTION
23635,2002,FORD,F450,PICKUP - FLATBED - CRANE - CLASS 4,SDOT,11900.00,08/20/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
05802,2000,FORD,F450,PICKUP - FLATBED - CLASS 4,DPR,19201.00,04/17/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
78298,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,1150.00,03/01/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
78297,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,3433.00,03/01/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
78288,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,1200.00,04/26/2016 12:00:01 AM,MURPHYS AUCTION
71925,2007,TORO,WORKMAN E2065,UTILITY VEHICLE - ELECTRIC,DPR,2900.00,07/19/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
77301,2007,SEGWAY,I2,ELECTRIC PERSONAL MOBILITY DEVICE,SPD,1175.00,02/11/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
A0623,1991,CHEVROLET,C5500,WALKIN VAN - CLASS 3,SPL,12445.67,08/06/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
31775,2010,ISUZU,NQR,TRUCK MOUNTED SWEEPER - 2 YD -  17 -950,DPR,61600.00,03/03/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
32250,2013,WIRTGEN,W50 DC COLD MILLING MACHINE,COLD MILLING MACHINE SMALL,SDOT,60000.00,04/18/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
80086,1997,FORD,UNKNOWN,BUS,SPD,675.00,05/08/2017 12:00:01 AM,MURPHYS AUCTION
03011,2000,CHEVROLET,ASTRO,CARGO MINIVAN,DOIT,6100.00,10/23/2014 12:00:01 AM,MURPHYS AUCTION
53886,2005,CHEVROLET,ASTRO,CARGO MINIVAN,SDOT,6408.08,11/12/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
33227,2003,CHEVROLET,ASTRO,CARGO MINIVAN,OH,6800.00,06/10/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
23216,2002,CHEVROLET,ASTRO,PRISONER MINIVAN,SPD,5750.00,06/06/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
23593,2002,CHEVROLET,ASTRO,CARGO MINIVAN,SDOT,7300.00,11/04/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
23939,2002,CHEVROLET,ASTRO,PASSENGER MINIVAN,DPR,3349.00,04/28/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
23932,2002,CHEVROLET,ASTRO,MINIVAN PASSENGER,DPR,4050.00,06/24/2015 12:00:01 AM,MURPHYS AUCTION
13439,2001,CHEVROLET,ASTRO,CARGO MINIVAN,DOIT,9300.00,12/19/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
24438,2002,CHEVROLET,BLAZER,MIDSIZE SUV - 4X4,SPU,5250.00,02/14/2013 12:00:01 AM,MURPHYS AUCTION
03201,2000,CHEVROLET,C3500,PICKUP - CREW CAB,SPD,8400.00,04/22/2015 12:00:01 AM,MURPHYS AUCTION
53881,2005,CHEVROLET,EXPRESS,VAN PASSENGER,DPR,11300.00,12/03/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
13424,2001,CHEVROLET,EXPRESS,CARGO VAN,DPR,5325.00,01/07/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
13182,2001,CHEVROLET,EXPRESS,CARGO VAN - PLUMBER WITH CRANE,FAS,6000.00,01/07/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
23018,2002,CHEVROLET,EXPRESS,CARGO VAN - PLUMBER,FAS,8322.00,01/07/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
23783,2002,CHEVROLET,EXPRESS,VAN PASSENGER,SPD,8575.00,10/21/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
23325,2002,CHEVROLET,EXPRESS,CARGO VAN,DPR,2985.00,08/13/2015 12:00:01 AM,MURPHYS AUCTION
34528,2003,CHEVROLET,EXPRESS,VAN CARGO,SPU,8500.00,10/23/2014 12:00:01 AM,MURPHYS AUCTION
43162,2004,CHEVROLET,EXPRESS,VAN CARGO,SPU,8050.00,10/21/2016 12:00:01 AM,MURPHYS AUCTION
53046,2005,CHEVROLET,EXPRESS,VAN PASSENGER,DPR,11810.00,10/14/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
13052,2001,CHEVROLET,EXPRESS,CARGO VAN - CARPENTER,FAS,8601.00,01/07/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
03221,2000,CHEVROLET,G3500,CARGO VAN - P-PATCH VAN,DON,5700.00,02/11/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
